username,user_id,access_token,sync_token
user.000150,@user.000150:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNTA_VQvXCvvCOhedIphSuCTH_1iolvB,s8118_719_0_1_1_1_1_1001_0_1
user.000151,@user.000151:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNTE_gCpIfoODudkzqrXfRaKE_3snX8S,s8129_720_0_1_1_1_1_1001_0_1
user.000152,@user.000152:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNTI_rJqnVxVgbqAdKXClLlGN_1wJ4rj,s8166_733_0_1_1_1_1_1001_0_1
user.000153,@user.000153:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNTM_jFEaZHmQtYCmJRFVJZUp_0hC20G,s8212_753_0_1_1_1_1_1001_0_1
user.000154,@user.000154:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNTQ_CqCodtNpRGvXjNVuZLoT_1Wris0,s8285_792_0_1_1_1_1_1001_0_1
user.000155,@user.000155:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNTU_fhpzxXydvLkgrOlSblRd_08Aw7d,s8336_809_0_1_1_1_1_1001_0_1
user.000156,@user.000156:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNTY_WxIxKKWeTHlWkpheoVpd_0VFzqH,s8347_809_0_1_1_1_1_1001_0_1
user.000157,@user.000157:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNTc_LaKlsrVTPLxkcucvoQAx_48nYHI,s8413_835_0_1_1_1_1_1001_0_1
user.000158,@user.000158:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNTg_NQfyjIvJjVOXXrNMZtgb_19GkMv,s8480_858_0_1_1_1_1_1001_0_1
user.000159,@user.000159:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNTk_JhvyIZtCSaawkQQMkZZO_2Xv35Q,s8552_942_0_1_1_1_1_1001_0_1
user.000160,@user.000160:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNjA_JMJSQcJdNdoTBEcijZXT_44msfq,s8543_935_0_1_1_1_1_1001_0_1
user.000161,@user.000161:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNjE_HaoWECFrFmyZVQaecJTX_2D3tdd,s8569_942_0_1_1_1_1_1001_0_1
user.000162,@user.000162:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNjI_IiReZoRLXoZZxtRqHuve_1osHY6,s8635_967_0_1_1_1_1_1001_0_1
user.000163,@user.000163:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNjM_ewdICBNfwWXOKpQGzdcl_2DUCL1,s8656_974_0_1_1_1_1_1001_0_1
user.000164,@user.000164:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNjQ_sHmYParcaIASowteLvcY_1GIrK6,s8776_1104_0_1_1_1_1_1001_0_1
user.000165,@user.000165:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNjU_QCuRGEBaTyHSHfvbPNSw_2p1Qob,s8796_1111_0_1_1_1_1_1001_0_1
user.000166,@user.000166:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNjY_wKwmnFQVMdenSWGxLAdK_1hH5si,s8799_1121_0_1_1_1_1_1001_0_1
user.000167,@user.000167:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNjc_uYonwPAEiskXIrrzZgTb_1N9ddQ,s8806_1127_0_1_1_1_1_1001_0_1
user.000168,@user.000168:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNjg_BqpzYwbvacQJskQRPTdb_4BBbR0,s8868_1148_0_1_1_1_1_1001_0_1
user.000169,@user.000169:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNjk_yzwTaalwFFIDGzbgjOte_09tb7q,s8894_1161_0_1_1_1_1_1001_0_1
user.000170,@user.000170:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNzA_buezgONsaFEkiJCZFinr_07nwHM,s8916_1164_0_1_1_1_1_1001_0_1
user.000171,@user.000171:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNzE_aghbgPTWQXbDPfwzndLL_2mqOaf,s8939_1178_0_1_1_1_1_1001_0_1
user.000172,@user.000172:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNzI_qSlJpizZvQNaZBywbxbN_14p9nv,s8958_1180_0_1_1_1_1_1001_0_1
user.000173,@user.000173:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNzM_eOEXBVCKSpsTxaGFynYA_0z8Akm,s9004_1282_0_1_1_1_1_1001_0_1
user.000174,@user.000174:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNzQ_qgmjcBnhAtiihpdBnePH_1EQrGU,s9042_1298_0_1_1_1_1_1001_0_1
user.000175,@user.000175:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNzU_mbRsRNMypKVqAVpPSsxq_1LYxU9,s9049_1298_0_1_1_1_1_1001_0_1
user.000176,@user.000176:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNzY_RBVywEtOLPmAHvruVzNZ_2caW9h,s9052_1298_0_1_1_1_1_1001_0_1
user.000177,@user.000177:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNzc_itbWJvMvUBjRZtVGEChJ_33oVLC,s9140_1324_0_1_1_1_1_1001_0_1
user.000178,@user.000178:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNzg_acKpthwkXgympAlHFksw_1VgGm7,s9171_1341_0_1_1_1_1_1001_0_1
user.000179,@user.000179:lapisco.ifce.edu.br,syt_dXNlci4wMDAxNzk_wLazScXopnbLWmTPtxjD_350vFw,s9187_1347_0_1_1_1_1_1001_0_1
user.000180,@user.000180:lapisco.ifce.edu.br,syt_dXNlci4wMDAxODA_IWXwxRjeWlGtryFnbWJJ_0Wy78z,s9245_1442_0_1_1_1_1_1001_0_1
user.000181,@user.000181:lapisco.ifce.edu.br,syt_dXNlci4wMDAxODE_gUhIQbeYhTxKAhwUHkLB_06UkcA,s9283_1462_0_1_1_1_1_1001_0_1
user.000182,@user.000182:lapisco.ifce.edu.br,syt_dXNlci4wMDAxODI_oGYqTpxzQFJnSITZKXZo_4RsfWR,s9267_1451_0_1_1_1_1_1001_0_1
user.000183,@user.000183:lapisco.ifce.edu.br,syt_dXNlci4wMDAxODM_AgKBEABMhQchUdJmApOs_032Ihh,s9269_1458_0_1_1_1_1_1001_0_1
user.000184,@user.000184:lapisco.ifce.edu.br,syt_dXNlci4wMDAxODQ_lTshawbPBWyIDSPRfkRa_43lLIj,s9317_1471_0_1_1_1_1_1001_0_1
user.000185,@user.000185:lapisco.ifce.edu.br,syt_dXNlci4wMDAxODU_eqhStyuaioHbubfZsQJG_1UjL4F,s9344_1483_0_1_1_1_1_1001_0_1
user.000186,@user.000186:lapisco.ifce.edu.br,syt_dXNlci4wMDAxODY_XVwnGksIYuJXhgortzsn_0ejNCJ,s7023_25_0_1_1_1_1_1001_0_1
user.000187,@user.000187:lapisco.ifce.edu.br,syt_dXNlci4wMDAxODc_NKWAqQyQmPjPhAPxqbYO_1XXFUc,s7026_28_0_1_1_1_1_1001_0_1
user.000188,@user.000188:lapisco.ifce.edu.br,syt_dXNlci4wMDAxODg_wxYzWpnrwcgpkFuTCOAm_28HXN7,s7030_29_0_1_1_1_1_1001_0_1
user.000189,@user.000189:lapisco.ifce.edu.br,syt_dXNlci4wMDAxODk_nGNVXtRCDebFUZVNgLeC_2KZcQ9,s7056_36_0_1_1_1_1_1001_0_1
user.000190,@user.000190:lapisco.ifce.edu.br,syt_dXNlci4wMDAxOTA_qNzCRnSiRxZxTlCZyloR_3P00Ns,s7080_44_0_1_1_1_1_1001_0_1
user.000191,@user.000191:lapisco.ifce.edu.br,syt_dXNlci4wMDAxOTE_VvFpeRFObMbpQvLgTtdG_0wupH9,s7095_48_0_1_1_1_1_1001_0_1
user.000192,@user.000192:lapisco.ifce.edu.br,syt_dXNlci4wMDAxOTI_ahiQnJLeArhpBOgLVIeJ_4U2GIy,s7106_55_0_1_1_1_1_1001_0_1
user.000193,@user.000193:lapisco.ifce.edu.br,syt_dXNlci4wMDAxOTM_jGYkQMnlhxMfCRxYEyec_20XkZN,s7126_63_0_1_1_1_1_1001_0_1
user.000194,@user.000194:lapisco.ifce.edu.br,syt_dXNlci4wMDAxOTQ_BmUfzUjqerpwKSyLDZRS_34Wbtk,s7144_72_0_1_1_1_1_1001_0_1
user.000195,@user.000195:lapisco.ifce.edu.br,syt_dXNlci4wMDAxOTU_IcWBItQiAqyObeIcCFjt_1hnUtX,s7165_81_0_1_1_1_1_1001_0_1
user.000196,@user.000196:lapisco.ifce.edu.br,syt_dXNlci4wMDAxOTY_hwuIPIGjXxlgnnUtNwbR_3snKzp,s7177_86_0_1_1_1_1_1001_0_1
user.000197,@user.000197:lapisco.ifce.edu.br,syt_dXNlci4wMDAxOTc_HeAytPZXCoOrroUqzunE_3MtmFD,s7187_89_0_1_1_1_1_1001_0_1
user.000198,@user.000198:lapisco.ifce.edu.br,syt_dXNlci4wMDAxOTg_NaoZMZemTavHaCNviwOv_1GgQl1,s7238_110_0_1_1_1_1_1001_0_1
user.000199,@user.000199:lapisco.ifce.edu.br,syt_dXNlci4wMDAxOTk_xkcTZoNvOznDXxoFinqh_0Vpg3G,s7296_127_0_1_1_1_1_1001_0_1
user.000200,@user.000200:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMDA_teOWMHtrsZyvSnmwyypZ_3xSsTa,s7328_137_0_1_1_1_1_1001_0_1
user.000201,@user.000201:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMDE_qEOllotWlByBrxcOchLx_06vxpz,s7346_146_0_1_1_1_1_1001_0_1
user.000202,@user.000202:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMDI_HlHzmomlRABXCvAcmEuC_14zPf1,s7375_161_0_1_1_1_1_1001_0_1
user.000203,@user.000203:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMDM_MHbbUDqpnmoEvDpYDRRa_4KeKOi,s7444_183_0_1_1_1_1_1001_0_1
user.000204,@user.000204:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMDQ_iPLkexFKjmnNMRLuSoiW_1MbTHa,s7482_204_0_1_1_1_1_1001_0_1
user.000205,@user.000205:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMDU_LabmHodwibORguuBcriC_4TEBZw,s7517_217_0_1_1_1_1_1001_0_1
user.000206,@user.000206:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMDY_IrmMfimFcFXVFmBEnTdk_4Saymb,s7526_225_0_1_1_1_1_1001_0_1
user.000207,@user.000207:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMDc_MuDPjkwtKYOStLOsOQIW_3S7mYy,s7644_526_0_1_1_1_1_1001_0_1
user.000208,@user.000208:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMDg_YjGivSAjPqugSTDuHyeT_4XE6AJ,s7633_522_0_1_1_1_1_1001_0_1
user.000209,@user.000209:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMDk_VgzWgrZgEiTFRPuBMMcN_1cQlFo,s7721_551_0_1_1_1_1_1001_0_1
user.000210,@user.000210:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMTA_LHktkezHEXceqtQtqMNa_0YNdyO,s7794_579_0_1_1_1_1_1001_0_1
user.000211,@user.000211:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMTE_tedPZPYjhpkQwoqBLaHH_0lzcbk,s7816_589_0_1_1_1_1_1001_0_1
user.000212,@user.000212:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMTI_BRFdZcVvGTzDdQPdsCLl_1KozOo,s7831_597_0_1_1_1_1_1001_0_1
user.000213,@user.000213:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMTM_AmjQmppmPPrBZFmdRvLq_06TG5Y,s7879_617_0_1_1_1_1_1001_0_1
user.000214,@user.000214:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMTQ_fnfdxVvUEahMiMwjzQRg_3Aoag7,s7898_625_0_1_1_1_1_1001_0_1
user.000215,@user.000215:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMTU_ThbEeHAlyoXugBeOSyGb_1Bjboo,s7929_642_0_1_1_1_1_1001_0_1
user.000216,@user.000216:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMTY_HUzawolHJLWVaxTWhUtY_3QTxPY,s7975_658_0_1_1_1_1_1001_0_1
user.000217,@user.000217:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMTc_bHnRxPhunCMWGUsBAmfB_4LsaUo,s8067_690_0_1_1_1_1_1001_0_1
user.000218,@user.000218:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMTg_yjQLJZGgJpjLyIcRsoZL_0Ch0QV,s8075_694_0_1_1_1_1_1001_0_1
user.000219,@user.000219:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMTk_YhuOFYHSMnEkWzbKmdBK_01DYHC,s8085_698_0_1_1_1_1_1001_0_1
user.000220,@user.000220:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMjA_qdTpBoDMQhDOzzyjstje_2cksS2,s8129_720_0_1_1_1_1_1001_0_1
user.000221,@user.000221:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMjE_iVfihqGwxODeGeOdzZzo_45B5I5,s8184_739_0_1_1_1_1_1001_0_1
user.000222,@user.000222:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMjI_hyDVszzKrhIYDSoPbEPe_0WAAGD,s8251_768_0_1_1_1_1_1001_0_1
user.000223,@user.000223:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMjM_NJpwSnUxmrBBzofmvwjW_0KKNYj,s8298_795_0_1_1_1_1_1001_0_1
user.000224,@user.000224:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMjQ_xbQbRCeymAFfCxEPBTHY_279UST,s8321_805_0_1_1_1_1_1001_0_1
user.000225,@user.000225:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMjU_KGEBdNkgYGwwmAIPdnQK_0Lix2K,s8372_815_0_1_1_1_1_1001_0_1
user.000226,@user.000226:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMjY_OCzZVmtxTAJLwEBNIJPf_3HYYYJ,s8383_825_0_1_1_1_1_1001_0_1
user.000227,@user.000227:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMjc_yORMeezfPxuvpJEYvgEy_0RCdCh,s8418_835_0_1_1_1_1_1001_0_1
user.000228,@user.000228:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMjg_gQWAHnBDluwjOAnBNlEG_2TWjAo,s8451_847_0_1_1_1_1_1001_0_1
user.000229,@user.000229:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMjk_llyAADHsZsLdJbTPbBYj_3JkcUE,s8463_849_0_1_1_1_1_1001_0_1
user.000230,@user.000230:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMzA_QfVRNOTAlZOrMHsUMSbL_2QHHYB,s8510_921_0_1_1_1_1_1001_0_1
user.000231,@user.000231:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMzE_uLBYoQbrSfQnWjGUDnuN_0TEvmA,s8546_940_0_1_1_1_1_1001_0_1
user.000232,@user.000232:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMzI_YWhLlxnSKmJTgyRzhFPE_2u1UEx,s8589_958_0_1_1_1_1_1001_0_1
user.000233,@user.000233:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMzM_QfKTFRiHWZKhvRDjrZEM_0ytSOc,s8631_973_0_1_1_1_1_1001_0_1
user.000234,@user.000234:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMzQ_xHGFMewyimGjXYYoCXOH_0WEmbL,s8638_974_0_1_1_1_1_1001_0_1
user.000235,@user.000235:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMzU_CMMFvxeprhnCyeKOteGv_3QyuwG,s8679_982_0_1_1_1_1_1001_0_1
user.000236,@user.000236:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMzY_CPBkucpnhQhbVJSLBDww_2BQhqW,s8701_994_0_1_1_1_1_1001_0_1
user.000237,@user.000237:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMzc_dnNLcbCSzFCzZKPZUZzk_10cPwj,s8724_1006_0_1_1_1_1_1001_0_1
user.000238,@user.000238:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMzg_HOvzNPPKnDZiqFRYAWNh_0563XD,s8746_1095_0_1_1_1_1_1001_0_1
user.000239,@user.000239:lapisco.ifce.edu.br,syt_dXNlci4wMDAyMzk_jhInaQvQCuhrIwkqSizG_1FG2px,s8802_1120_0_1_1_1_1_1001_0_1
user.000240,@user.000240:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNDA_mTGcGuErkxnZmRragDSx_3JsVFf,s8806_1127_0_1_1_1_1_1001_0_1
user.000241,@user.000241:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNDE_JTqVSjsVNSScFDIyeThX_3KUFoJ,s8820_1128_0_1_1_1_1_1001_0_1
user.000242,@user.000242:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNDI_xMlUWVGyoKuAeSHVKgXl_4BoZWy,s8841_1133_0_1_1_1_1_1001_0_1
user.000243,@user.000243:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNDM_hacHMiHkiRnNErAWKJLZ_04nS3N,s8868_1142_0_1_1_1_1_1001_0_1
user.000244,@user.000244:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNDQ_IwQdGEVOIQgpJXBdqSiP_1j1xh5,s8916_1163_0_1_1_1_1_1001_0_1
user.000245,@user.000245:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNDU_lCkkXLPaOJXqVhiLrqQc_2k5Rml,s8927_1167_0_1_1_1_1_1001_0_1
user.000246,@user.000246:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNDY_zWyJwgCxHAeAIKIxnUMW_2Q86ZD,s8970_1183_0_1_1_1_1_1001_0_1
user.000247,@user.000247:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNDc_mnlhWydcmAHqhfuJSGYg_2vJmS9,s9002_1282_0_1_1_1_1_1001_0_1
user.000248,@user.000248:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNDg_IpkbikbfOjNbMmwMhoKF_3RIHwO,s7181_88_0_1_1_1_1_1001_0_1
user.000249,@user.000249:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNDk_wSOkmIeTITsuAYlozBwQ_3zsDts,s7190_90_0_1_1_1_1_1001_0_1
user.000250,@user.000250:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNTA_sShuodbGNaIpGLzDzIuy_2GtdN5,s7208_99_0_1_1_1_1_1001_0_1
user.000251,@user.000251:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNTE_lYOUmEIXINfaixKCsCqx_19CysK,s7223_103_0_1_1_1_1_1001_0_1
user.000252,@user.000252:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNTI_gVwzyoBuyKskUudRGRrr_3Wwq77,s7236_107_0_1_1_1_1_1001_0_1
user.000253,@user.000253:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNTM_hLIRllbUCJmKhdPRstCO_3drbD6,s7264_118_0_1_1_1_1_1001_0_1
user.000254,@user.000254:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNTQ_xbFuZEGuWGpTvudAcfFm_0MvlLD,s7325_134_0_1_1_1_1_1001_0_1
user.000255,@user.000255:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNTU_ySIBbERMrmEthYPqVilu_0U0VG8,s7350_148_0_1_1_1_1_1001_0_1
user.000256,@user.000256:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNTY_odKjVqGHBaegDIrCbjGr_3S2TLo,s7386_166_0_1_1_1_1_1001_0_1
user.000257,@user.000257:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNTc_LvubUvUvgptrudRDNPxY_11ju4p,s7474_201_0_1_1_1_1_1001_0_1
user.000258,@user.000258:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNTg_jkYvOssqSnrnpyovCSPZ_0j9fii,s7513_212_0_1_1_1_1_1001_0_1
user.000259,@user.000259:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNTk_xqhQyvljaFMzNMkoaCsy_2Eucqi,s7555_241_0_1_1_1_1_1001_0_1
user.000260,@user.000260:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNjA_YgKjzReTaeFpJwaewCEO_0UoNn3,s7610_259_0_1_1_1_1_1001_0_1
user.000261,@user.000261:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNjE_sSWhsVNehhlzIabancNI_1D6XeS,s7678_537_0_1_1_1_1_1001_0_1
user.000262,@user.000262:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNjI_pvgPBiBQAgRffiDZIahd_0Ij84d,s7772_565_0_1_1_1_1_1001_0_1
user.000263,@user.000263:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNjM_qTVSKKRUoSxSFoDziosZ_0eANff,s7817_590_0_1_1_1_1_1001_0_1
user.000264,@user.000264:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNjQ_TXYLAvLaAXAsEzAyPWxv_0lTSDc,s7867_615_0_1_1_1_1_1001_0_1
user.000265,@user.000265:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNjU_rlwrTqcBMeahyVmyROTm_3VjBI9,s7928_643_0_1_1_1_1_1001_0_1
user.000266,@user.000266:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNjY_MlnDNRFYoOQnlZlPyCvI_2vdUCQ,s7941_644_0_1_1_1_1_1001_0_1
user.000267,@user.000267:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNjc_FJOquWQjTaSmuCVaTnpp_3Fp7uC,s7977_658_0_1_1_1_1_1001_0_1
user.000268,@user.000268:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNjg_YkuhAySVSbzZvHbwAQzn_0CtXxP,s8057_685_0_1_1_1_1_1001_0_1
user.000269,@user.000269:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNjk_bwZIknaBSWQJukDnvzPC_0jqGyQ,s8065_694_0_1_1_1_1_1001_0_1
user.000270,@user.000270:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNzA_rqCVQTjufdssvhrJCEKW_0cPl06,s8095_706_0_1_1_1_1_1001_0_1
user.000271,@user.000271:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNzE_aPVakYHodyvPeYtCJZJi_0CL1pe,s8108_708_0_1_1_1_1_1001_0_1
user.000272,@user.000272:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNzI_vcqDuvPMPsRkjRmPOAZG_4TJr7X,s8203_746_0_1_1_1_1_1001_0_1
user.000273,@user.000273:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNzM_JIhekqbguEJkCDHdboQJ_1WuLYT,s8220_751_0_1_1_1_1_1001_0_1
user.000274,@user.000274:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNzQ_KXzxnnuaXQsfUaugcxHo_0EwYwq,s8259_770_0_1_1_1_1_1001_0_1
user.000275,@user.000275:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNzU_vzkJjRIBwJHSTkgaXPCy_0EpGwj,s8332_803_0_1_1_1_1_1001_0_1
user.000276,@user.000276:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNzY_PRJjeDqEgtpJhxdizTes_3zOikX,s8450_847_0_1_1_1_1_1001_0_1
user.000277,@user.000277:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNzc_tHcNPJawGZlVKTuZkVrO_47Wmun,s8454_852_0_1_1_1_1_1001_0_1
user.000278,@user.000278:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNzg_dADhutQULMElHcrdvuhg_2MdsAK,s8601_958_0_1_1_1_1_1001_0_1
user.000279,@user.000279:lapisco.ifce.edu.br,syt_dXNlci4wMDAyNzk_ciTuIpcCNmOMHHLFeHzv_45fq86,s8626_969_0_1_1_1_1_1001_0_1
user.000280,@user.000280:lapisco.ifce.edu.br,syt_dXNlci4wMDAyODA_DcnCoYnPNkBPYexfvSSc_36oasE,s8665_982_0_1_1_1_1_1001_0_1
user.000281,@user.000281:lapisco.ifce.edu.br,syt_dXNlci4wMDAyODE_tOoGiKVzAzMsMmZBhOym_0x5rs3,s8701_999_0_1_1_1_1_1001_0_1
user.000282,@user.000282:lapisco.ifce.edu.br,syt_dXNlci4wMDAyODI_cOGZPeQOeQmhOqBAFdaW_0Ddqcs,s8717_1002_0_1_1_1_1_1001_0_1
user.000283,@user.000283:lapisco.ifce.edu.br,syt_dXNlci4wMDAyODM_aYdrWoEMjAgjplMbtoZx_4Ea35j,s8804_1120_0_1_1_1_1_1001_0_1
user.000284,@user.000284:lapisco.ifce.edu.br,syt_dXNlci4wMDAyODQ_dxVZHFAqYPXSGoEDEvqP_3m26Kp,s8805_1121_0_1_1_1_1_1001_0_1
user.000285,@user.000285:lapisco.ifce.edu.br,syt_dXNlci4wMDAyODU_njWYqYxOblrYmZwcfOJc_498UqP,s8887_1155_0_1_1_1_1_1001_0_1
user.000286,@user.000286:lapisco.ifce.edu.br,syt_dXNlci4wMDAyODY_hhwvrhVJEfSwncjSxOjI_0vCIEx,s8898_1163_0_1_1_1_1_1001_0_1
user.000287,@user.000287:lapisco.ifce.edu.br,syt_dXNlci4wMDAyODc_VzmKXVFyfhOlVPzxLQrX_42uUgp,s8905_1164_0_1_1_1_1_1001_0_1
user.000288,@user.000288:lapisco.ifce.edu.br,syt_dXNlci4wMDAyODg_zIAMXsRIQqamASYXRrxK_4ahQwi,s8932_1169_0_1_1_1_1_1001_0_1
user.000289,@user.000289:lapisco.ifce.edu.br,syt_dXNlci4wMDAyODk_pslVgLIsPOPrGIBtOadL_1INyuP,s9030_1298_0_1_1_1_1_1001_0_1
user.000290,@user.000290:lapisco.ifce.edu.br,syt_dXNlci4wMDAyOTA_wbnKIMfMRHgAhCDDqvnD_3a7JX4,s9042_1299_0_1_1_1_1_1001_0_1
user.000291,@user.000291:lapisco.ifce.edu.br,syt_dXNlci4wMDAyOTE_GuupiXNvwrDjwqumbOms_2e9Sj9,s9071_1305_0_1_1_1_1_1001_0_1
user.000292,@user.000292:lapisco.ifce.edu.br,syt_dXNlci4wMDAyOTI_yAromeMILFzmeQicjCuD_47o7IT,s9116_1320_0_1_1_1_1_1001_0_1
user.000293,@user.000293:lapisco.ifce.edu.br,syt_dXNlci4wMDAyOTM_jYFXYxUCmRGxpBnMeGrd_3MLpr6,s9131_1328_0_1_1_1_1_1001_0_1
user.000294,@user.000294:lapisco.ifce.edu.br,syt_dXNlci4wMDAyOTQ_mwgHUQrIBUvKGxeZglWx_1PINZr,s9147_1329_0_1_1_1_1_1001_0_1
user.000295,@user.000295:lapisco.ifce.edu.br,syt_dXNlci4wMDAyOTU_SqITWsknbvMwhRcRmmce_1QKrFH,s9213_1433_0_1_1_1_1_1001_0_1
user.000296,@user.000296:lapisco.ifce.edu.br,syt_dXNlci4wMDAyOTY_rtQZLeZeDEWgHKgEHEjo_2gPUxQ,s9222_1436_0_1_1_1_1_1001_0_1
user.000297,@user.000297:lapisco.ifce.edu.br,syt_dXNlci4wMDAyOTc_WwujvNEFhIXnfiXtbteY_2NT0rA,s9224_1439_0_1_1_1_1_1001_0_1
user.000298,@user.000298:lapisco.ifce.edu.br,syt_dXNlci4wMDAyOTg_EgcBTkOZUFOIBsvnCNnB_0IM63b,s9335_1485_0_1_1_1_1_1001_0_1
user.000299,@user.000299:lapisco.ifce.edu.br,syt_dXNlci4wMDAyOTk_sbGEagBAMtTTgevEHTPG_4D0yuu,s9339_1480_0_1_1_1_1_1001_0_1
